timestamp_utc,cut_id,commanded_tilt_degrees,commanded_pan_degrees,commanded_elevation_degrees,commanded_azimuth_degrees,actual_tilt_degrees,actual_pan_degrees,actual_elevation_degrees,actual_azimuth_degrees,central_frequency_hz,central_frequency_power_dbm,peak_power_frequency_hz,peak_power_dbm
2026-02-06 18:02:39.431601+00:00,coarse-az,0.0,-60.0,0.0,-60.0,-0.025838310270420328,-59.836673758394156,-0.025838310270420328,-59.836673758394156,10000000000.0,-16.5013973228999,9998875982.666252,-12.670215158524142
2026-02-06 18:02:40.510360+00:00,coarse-az,0.0,-59.0,0.0,-59.0,-0.07741978238913315,-58.87729590707996,-0.07741978238913315,-58.87729590707996,10000000000.0,-16.07043949150767,10001038721.203257,-12.78097072490914
2026-02-06 18:02:41.594768+00:00,coarse-az,0.0,-58.0,0.0,-58.0,-0.2421833014859781,-57.96227850471731,-0.2421833014859781,-57.96227850471731,10000000000.0,-15.399105280128904,9999678697.395271,-12.306703808389818
2026-02-06 18:02:42.602327+00:00,coarse-az,0.0,-57.0,0.0,-57.0,-0.11945084417055868,-56.979218454602396,-0.11945084417055868,-56.979218454602396,10000000000.0,-15.646668763862932,9998518714.903913,-12.548211997869862
2026-02-06 18:02:43.459650+00:00,coarse-az,0.0,-56.0,0.0,-56.0,0.04756529388744398,-56.12236035778514,0.04756529388744398,-56.12236035778514,10000000000.0,-15.670315237080622,9999775288.289341,-12.712876840579636
2026-02-06 18:02:44.446145+00:00,coarse-az,0.0,-55.0,0.0,-55.0,0.15570779556716277,-54.970793745589646,0.15570779556716277,-54.970793745589646,10000000000.0,-16.26270327079072,10001692705.998583,-13.800083844741044
2026-02-06 18:02:45.369194+00:00,coarse-az,0.0,-54.0,0.0,-54.0,0.1813580171323687,-54.10371697599458,0.1813580171323687,-54.10371697599458,10000000000.0,-14.757535505560384,10001609236.863413,-12.606627382348272
2026-02-06 18:02:46.226920+00:00,coarse-az,0.0,-53.0,0.0,-53.0,0.009675174368870823,-53.102403944151575,0.009675174368870823,-53.102403944151575,10000000000.0,-15.666425506152983,9999526913.847713,-12.981685122559636
2026-02-06 18:02:47.252765+00:00,coarse-az,0.0,-52.0,0.0,-52.0,0.08933836234441345,-51.9349491072531,0.08933836234441345,-51.9349491072531,10000000000.0,-14.629986229417321,10000308115.200356,-12.057887368406686
2026-02-06 18:02:48.195910+00:00,coarse-az,0.0,-51.0,0.0,-51.0,0.09079779107107239,-51.01005771835757,0.09079779107107239,-51.01005771835757,10000000000.0,-15.897475504932412,10000612745.74003,-12.513786966264588
2026-02-06 18:02:49.092930+00:00,coarse-az,0.0,-50.0,0.0,-50.0,-0.06922591838680749,-49.95277905039706,-0.06922591838680749,-49.95277905039706,10000000000.0,-15.724779943112072,9998520834.846527,-12.878950267431351
2026-02-06 18:02:49.988630+00:00,coarse-az,0.0,-49.0,0.0,-49.0,-0.16979398304606041,-49.0626963117378,-0.16979398304606041,-49.0626963117378,10000000000.0,-14.41328490982149,9999467077.514637,-12.724769797928955
2026-02-06 18:02:51.015472+00:00,coarse-az,0.0,-48.0,0.0,-48.0,0.0030887319354812974,-47.879879599252384,0.0030887319354812974,-47.879879599252384,10000000000.0,-15.82399157664627,9999594586.621496,-12.99473749789465
2026-02-06 18:02:52.051339+00:00,coarse-az,0.0,-47.0,0.0,-47.0,-0.17622009972405384,-46.98562278199438,-0.17622009972405384,-46.98562278199438,10000000000.0,-15.18181533365086,10000404052.186684,-12.623071227067436
2026-02-06 18:02:53.183585+00:00,coarse-az,0.0,-46.0,0.0,-46.0,-0.031992961295482694,-45.881227167296636,-0.031992961295482694,-45.881227167296636,10000000000.0,-15.429344025872966,9999489698.67633,-12.136468504547402
2026-02-06 18:02:54.182194+00:00,coarse-az,0.0,-45.0,0.0,-45.0,0.06081170867893684,-44.93265595098182,0.06081170867893684,-44.93265595098182,10000000000.0,-15.571999790983712,9998602613.003479,-11.657223071528898
2026-02-06 18:02:55.286378+00:00,coarse-az,0.0,-44.0,0.0,-44.0,-0.14200694881000026,-43.98347509614013,-0.14200694881000026,-43.98347509614013,10000000000.0,-14.334753378374277,10000324206.813131,-11.939257238953413
2026-02-06 18:02:56.426604+00:00,coarse-az,0.0,-43.0,0.0,-43.0,0.0032295383931636823,-43.04785274111107,0.0032295383931636823,-43.04785274111107,10000000000.0,-15.554045063436973,9999357992.641003,-11.747544737149102
2026-02-06 18:02:57.541621+00:00,coarse-az,0.0,-42.0,0.0,-42.0,0.12400181153090653,-41.996849242235115,0.12400181153090653,-41.996849242235115,10000000000.0,-14.740877614787937,9998772103.809875,-11.654298938489658
2026-02-06 18:02:58.305091+00:00,coarse-az,0.0,-41.0,0.0,-41.0,0.03615124740209637,-40.91719895145134,0.03615124740209637,-40.91719895145134,10000000000.0,-14.60413570708949,9998774603.200397,-12.20767400854241
2026-02-06 18:02:59.427959+00:00,coarse-az,0.0,-40.0,0.0,-40.0,0.05223217007496789,-39.9302342265846,0.05223217007496789,-39.9302342265846,10000000000.0,-15.401234001622614,9999777021.67207,-11.269940487873441
2026-02-06 18:03:00.461921+00:00,coarse-az,0.0,-39.0,0.0,-39.0,0.09067404138167451,-39.11955846525037,0.09067404138167451,-39.11955846525037,10000000000.0,-15.714873293862658,10001451057.024054,-12.631836567325779
2026-02-06 18:03:01.504298+00:00,coarse-az,0.0,-38.0,0.0,-38.0,0.173296307213118,-37.89743179472541,0.173296307213118,-37.89743179472541,10000000000.0,-15.607147359649835,9999825454.020748,-11.833200183133503
2026-02-06 18:03:02.541421+00:00,coarse-az,0.0,-37.0,0.0,-37.0,0.01514230817231868,-37.021390794147514,0.01514230817231868,-37.021390794147514,10000000000.0,-15.170903081666275,10001073125.084055,-12.113947327357888
2026-02-06 18:03:03.579697+00:00,coarse-az,0.0,-36.0,0.0,-36.0,0.12295008614331247,-35.918473627899616,0.12295008614331247,-35.918473627899616,10000000000.0,-14.706868335415269,9997753868.446045,-12.778656922615754
2026-02-06 18:03:04.611638+00:00,coarse-az,0.0,-35.0,0.0,-35.0,-0.006416921633742404,-35.06974882614106,-0.006416921633742404,-35.06974882614106,10000000000.0,-14.61931061845909,9999161338.941221,-10.923990139278663
2026-02-06 18:03:05.575747+00:00,coarse-az,0.0,-34.0,0.0,-34.0,-0.05461688154334842,-33.936214471234344,-0.05461688154334842,-33.936214471234344,10000000000.0,-14.772431550734558,9998742010.162718,-12.695658644627715
2026-02-06 18:03:06.385583+00:00,coarse-az,0.0,-33.0,0.0,-33.0,0.03148209696175649,-33.07965918828262,0.03148209696175649,-33.07965918828262,10000000000.0,-14.696106342316481,9999725444.8137,-11.309308585923521
2026-02-06 18:03:07.374692+00:00,coarse-az,0.0,-32.0,0.0,-32.0,-0.06058128479916711,-31.987064316834076,-0.06058128479916711,-31.987064316834076,10000000000.0,-14.209737140906121,10000770194.808487,-10.702768562568465
2026-02-06 18:03:08.294319+00:00,coarse-az,0.0,-31.0,0.0,-31.0,-0.05731292157665655,-31.029802980671963,-0.05731292157665655,-31.029802980671963,10000000000.0,-14.24423160413465,9999453533.182636,-11.653054503670264
2026-02-06 18:03:09.402335+00:00,coarse-az,0.0,-30.0,0.0,-30.0,-0.06077406304422468,-30.02855725668594,-0.06077406304422468,-30.02855725668594,10000000000.0,-14.349929247752994,9998755508.325981,-11.559116764342347
2026-02-06 18:03:10.373458+00:00,coarse-az,0.0,-29.0,0.0,-29.0,-0.22954241955331667,-29.056658724359092,-0.22954241955331667,-29.056658724359092,10000000000.0,-14.699665116357412,10000947739.416737,-12.402269832801498
2026-02-06 18:03:11.381806+00:00,coarse-az,0.0,-28.0,0.0,-28.0,0.010549947766059664,-28.015357909625052,0.010549947766059664,-28.015357909625052,10000000000.0,-14.089738883223028,9999237867.492674,-11.525671495030894
2026-02-06 18:03:12.296845+00:00,coarse-az,0.0,-27.0,0.0,-27.0,-0.12638353585954681,-27.174063469016748,-0.12638353585954681,-27.174063469016748,10000000000.0,-14.28623399729565,10000272558.106176,-10.633258697184834
2026-02-06 18:03:13.245783+00:00,coarse-az,0.0,-26.0,0.0,-26.0,-0.010726912066827741,-25.91234003065986,-0.010726912066827741,-25.91234003065986,10000000000.0,-14.594751171432648,9999335002.735315,-11.556676835931682
2026-02-06 18:03:14.244630+00:00,coarse-az,0.0,-25.0,0.0,-25.0,0.1449968780484828,-24.903831341291163,0.1449968780484828,-24.903831341291163,10000000000.0,-14.475971022985151,10000517126.521904,-11.732412157285568
2026-02-06 18:03:15.096092+00:00,coarse-az,0.0,-24.0,0.0,-24.0,-0.052100032310729044,-24.044277387284698,-0.052100032310729044,-24.044277387284698,10000000000.0,-13.710757588293113,9999616452.845966,-12.360091671647472
2026-02-06 18:03:16.126161+00:00,coarse-az,0.0,-23.0,0.0,-23.0,-0.054200915844747725,-23.137975462590795,-0.054200915844747725,-23.137975462590795,10000000000.0,-13.418749162245177,10000795157.82382,-10.514062651309224
2026-02-06 18:03:17.115554+00:00,coarse-az,0.0,-22.0,0.0,-22.0,0.13639093845017958,-22.06467092698203,0.13639093845017958,-22.06467092698203,10000000000.0,-14.315145316352595,10000621004.420935,-10.897360422860816
2026-02-06 18:03:17.996982+00:00,coarse-az,0.0,-21.0,0.0,-21.0,0.05463057654642988,-20.905238567030214,0.05463057654642988,-20.905238567030214,10000000000.0,-14.876492759159662,10002221269.451841,-11.196275275910054
2026-02-06 18:03:18.757159+00:00,coarse-az,0.0,-20.0,0.0,-20.0,0.0976527097352643,-19.93744792266182,0.0976527097352643,-19.93744792266182,10000000000.0,-13.761898866726886,9999919825.60187,-10.475492421656718
2026-02-06 18:03:19.808464+00:00,coarse-az,0.0,-19.0,0.0,-19.0,-0.03552912339869934,-19.030035356091876,-0.03552912339869934,-19.030035356091876,10000000000.0,-14.312808556608609,9999024668.667978,-11.21684411347454
2026-02-06 18:03:20.778706+00:00,coarse-az,0.0,-18.0,0.0,-18.0,0.07480832128709275,-17.91027252198594,0.07480832128709275,-17.91027252198594,10000000000.0,-13.60252217329224,9998838882.74266,-11.062530707895878
2026-02-06 18:03:21.725705+00:00,coarse-az,0.0,-17.0,0.0,-17.0,-0.06861685891568024,-17.10414807563325,-0.06861685891568024,-17.10414807563325,10000000000.0,-14.005597196605805,9999402682.918243,-9.793203836358662
2026-02-06 18:03:22.702090+00:00,coarse-az,0.0,-16.0,0.0,-16.0,-0.0676001725621899,-16.0612636331091,-0.0676001725621899,-16.0612636331091,10000000000.0,-12.911230902745604,10000375314.309801,-11.251203132384434
2026-02-06 18:03:23.883738+00:00,coarse-az,0.0,-15.0,0.0,-15.0,0.05962442782050664,-14.95253927533165,0.05962442782050664,-14.95253927533165,10000000000.0,-13.702735105534165,9999286174.984703,-10.60246671983978
2026-02-06 18:03:24.878758+00:00,coarse-az,0.0,-14.0,0.0,-14.0,-0.05983731712727243,-14.009591332970446,-0.05983731712727243,-14.009591332970446,10000000000.0,-13.339345675554686,10001518967.538712,-10.588724211442686
2026-02-06 18:03:25.887420+00:00,coarse-az,0.0,-13.0,0.0,-13.0,0.07671185432439538,-13.05892256991552,0.07671185432439538,-13.05892256991552,10000000000.0,-14.138978886597673,10000200318.165554,-10.604236373595779
2026-02-06 18:03:26.738713+00:00,coarse-az,0.0,-12.0,0.0,-12.0,0.23916845354292984,-12.25121277305114,0.23916845354292984,-12.25121277305114,10000000000.0,-14.74039392920494,9999022981.044857,-10.609540478595196
2026-02-06 18:03:27.903447+00:00,coarse-az,0.0,-11.0,0.0,-11.0,-0.16861525369472857,-10.932878366538798,-0.16861525369472857,-10.932878366538798,10000000000.0,-13.492576479951618,9999537046.74986,-11.200039279596297
2026-02-06 18:03:28.995196+00:00,coarse-az,0.0,-10.0,0.0,-10.0,-0.07522043761212452,-9.967627818660269,-0.07522043761212452,-9.967627818660269,10000000000.0,-13.393610345915915,9999361619.548359,-10.567146039070405
2026-02-06 18:03:30.101889+00:00,coarse-az,0.0,-9.0,0.0,-9.0,0.11201461818426742,-9.174292232855143,0.11201461818426742,-9.174292232855143,10000000000.0,-13.170628947521942,10000178267.25762,-10.579984283921847
2026-02-06 18:03:31.106656+00:00,coarse-az,0.0,-8.0,0.0,-8.0,-0.014507816949322367,-7.939967431389147,-0.014507816949322367,-7.939967431389147,10000000000.0,-13.618523615743754,9998974626.38245,-10.731461255190554
2026-02-06 18:03:32.198321+00:00,coarse-az,0.0,-7.0,0.0,-7.0,0.11610898497925724,-7.001436375875858,0.11610898497925724,-7.001436375875858,10000000000.0,-13.866855354951563,10001281964.312782,-10.76688993750636
2026-02-06 18:03:33.235416+00:00,coarse-az,0.0,-6.0,0.0,-6.0,-0.10100642731329075,-5.972116522262568,-0.10100642731329075,-5.972116522262568,10000000000.0,-13.938846681450096,9999643690.651566,-10.799509660759453
2026-02-06 18:03:34.296735+00:00,coarse-az,0.0,-5.0,0.0,-5.0,0.03313441778079705,-4.9054806793424,0.03313441778079705,-4.9054806793424,10000000000.0,-13.024023263240913,9999762720.318325,-10.64999307048858
2026-02-06 18:03:35.281516+00:00,coarse-az,0.0,-4.0,0.0,-4.0,-0.015055631782284468,-4.073988680494932,-0.015055631782284468,-4.073988680494932,10000000000.0,-12.919584454553743,10000923149.953852,-9.999152841970256
2026-02-06 18:03:36.134127+00:00,coarse-az,0.0,-3.0,0.0,-3.0,0.014037072287334246,-2.9286435785760867,0.014037072287334246,-2.9286435785760867,10000000000.0,-13.496737192279856,9999251528.0183,-10.128205739405335
2026-02-06 18:03:37.237012+00:00,coarse-az,0.0,-2.0,0.0,-2.0,0.03311160190553632,-1.931614584801655,0.03311160190553632,-1.931614584801655,10000000000.0,-13.307808766230497,9999998628.80249,-9.26884617162183
2026-02-06 18:03:38.043516+00:00,coarse-az,0.0,-1.0,0.0,-1.0,-0.12200063626559564,-0.9238484260739822,-0.12200063626559564,-0.9238484260739822,10000000000.0,-13.337867633242674,10001792213.797352,-9.744927010999586
2026-02-06 18:03:39.019522+00:00,coarse-az,0.0,0.0,0.0,0.0,-0.10741374853592944,0.1635955778306173,-0.10741374853592944,0.1635955778306173,10000000000.0,-13.767868342719426,10000411143.21261,-10.307314624365242
2026-02-06 18:03:39.999070+00:00,coarse-az,0.0,1.0,0.0,1.0,0.1399244006895423,1.0658734842754696,0.1399244006895423,1.0658734842754696,10000000000.0,-12.974104689584129,10000293822.943174,-10.323308755058907
2026-02-06 18:03:40.894784+00:00,coarse-az,0.0,2.0,0.0,2.0,0.029321371158095556,1.9438442289660813,0.029321371158095556,1.9438442289660813,10000000000.0,-12.758796821422985,9999523604.648178,-10.18368917487312
2026-02-06 18:03:41.956096+00:00,coarse-az,0.0,3.0,0.0,3.0,0.010634633295262737,3.179838442013855,0.010634633295262737,3.179838442013855,10000000000.0,-13.248332695550975,9999005759.950216,-10.334003375304098
2026-02-06 18:03:42.936063+00:00,coarse-az,0.0,4.0,0.0,4.0,-0.004407472261355331,3.889268745439522,-0.004407472261355331,3.889268745439522,10000000000.0,-13.763452484000203,10001748809.044971,-10.1926165437322
2026-02-06 18:03:43.892376+00:00,coarse-az,0.0,5.0,0.0,5.0,0.035654249870611714,4.953727640564199,0.035654249870611714,4.953727640564199,10000000000.0,-13.32702155082495,9999839892.06124,-9.277094477255648
2026-02-06 18:03:44.944360+00:00,coarse-az,0.0,6.0,0.0,6.0,-0.11559367394054465,5.903553028899561,-0.11559367394054465,5.903553028899561,10000000000.0,-12.749465153907312,10001897991.353195,-10.371223592728045
2026-02-06 18:03:45.896702+00:00,coarse-az,0.0,7.0,0.0,7.0,-0.09990273318953996,6.989723920045815,-0.09990273318953996,6.989723920045815,10000000000.0,-12.497559466733412,9999316105.250496,-10.283523396506007
2026-02-06 18:03:47.035600+00:00,coarse-az,0.0,8.0,0.0,8.0,0.13045082472064332,8.108221928321036,0.13045082472064332,8.108221928321036,10000000000.0,-13.297824706951179,10001254952.783758,-11.001281975719198
2026-02-06 18:03:48.070746+00:00,coarse-az,0.0,9.0,0.0,9.0,0.015127522184716323,9.129778595684058,0.015127522184716323,9.129778595684058,10000000000.0,-13.772065967898135,9999794683.23184,-11.20676286049518
2026-02-06 18:03:49.023313+00:00,coarse-az,0.0,10.0,0.0,10.0,0.0850300873654034,10.04635174158039,0.0850300873654034,10.04635174158039,10000000000.0,-14.296565762825573,10000416781.767818,-10.57015637791272
2026-02-06 18:03:49.828887+00:00,coarse-az,0.0,11.0,0.0,11.0,-0.060566400692127334,10.939060893641875,-0.060566400692127334,10.939060893641875,10000000000.0,-14.165335865775845,10001216708.641811,-10.755604351212158
2026-02-06 18:03:50.698112+00:00,coarse-az,0.0,12.0,0.0,12.0,0.13767253803593052,11.944637940184947,0.13767253803593052,11.944637940184947,10000000000.0,-13.63282658571681,10000441534.61088,-10.49641945622106
2026-02-06 18:03:51.806795+00:00,coarse-az,0.0,13.0,0.0,13.0,0.034527840531951896,12.939680386334244,0.034527840531951896,12.939680386334244,10000000000.0,-13.556680150557032,10000802577.018482,-9.968492314246859
2026-02-06 18:03:52.801735+00:00,coarse-az,0.0,14.0,0.0,14.0,0.048124581925008576,14.095284068232369,0.048124581925008576,14.095284068232369,10000000000.0,-13.602112341347594,9998437070.365803,-10.96000054303234
2026-02-06 18:03:53.773422+00:00,coarse-az,0.0,15.0,0.0,15.0,0.05487293377157805,14.90934606743897,0.05487293377157805,14.90934606743897,10000000000.0,-13.850663338445228,9999539298.472202,-11.087766552636117
2026-02-06 18:03:54.937747+00:00,coarse-az,0.0,16.0,0.0,16.0,-0.07970092393721301,16.086452627541217,-0.07970092393721301,16.086452627541217,10000000000.0,-14.421621345250164,10002044688.914833,-10.31508342212984
2026-02-06 18:03:55.809482+00:00,coarse-az,0.0,17.0,0.0,17.0,-0.18657208634000605,16.996740592837575,-0.18657208634000605,16.996740592837575,10000000000.0,-14.480470599724738,9999770863.586493,-11.067727933917018
2026-02-06 18:03:56.750916+00:00,coarse-az,0.0,18.0,0.0,18.0,-0.10748026670851024,18.017205107245193,-0.10748026670851024,18.017205107245193,10000000000.0,-13.84194653862389,10000318629.630344,-10.872118796946188
2026-02-06 18:03:57.703657+00:00,coarse-az,0.0,19.0,0.0,19.0,0.16305228573863614,19.151171838390066,0.16305228573863614,19.151171838390066,10000000000.0,-14.287420449593368,9999836910.233774,-11.010433051311788
2026-02-06 18:03:58.762291+00:00,coarse-az,0.0,20.0,0.0,20.0,0.13006839703204864,19.952466598594267,0.13006839703204864,19.952466598594267,10000000000.0,-13.475710310701558,9999378421.977207,-10.058052098386478
2026-02-06 18:03:59.695937+00:00,coarse-az,0.0,21.0,0.0,21.0,-0.03469213679779701,21.16617285961474,-0.03469213679779701,21.16617285961474,10000000000.0,-14.641875165924313,9998505941.135508,-11.899878169952885
2026-02-06 18:04:00.634595+00:00,coarse-az,0.0,22.0,0.0,22.0,-0.030167632703614507,21.85905473406263,-0.030167632703614507,21.85905473406263,10000000000.0,-13.418114608091484,9998858258.24711,-11.50340664494021
2026-02-06 18:04:01.474080+00:00,coarse-az,0.0,23.0,0.0,23.0,0.10366058772358529,22.91752363060635,0.10366058772358529,22.91752363060635,10000000000.0,-14.412486376304933,10001682570.276775,-10.820491603800905
2026-02-06 18:04:02.547015+00:00,coarse-az,0.0,24.0,0.0,24.0,-0.01684098727535861,23.842160859689837,-0.01684098727535861,23.842160859689837,10000000000.0,-14.102832739830715,9999920939.363121,-10.61206029241347
2026-02-06 18:04:03.627629+00:00,coarse-az,0.0,25.0,0.0,25.0,-0.12992598701307786,24.925321811595012,-0.12992598701307786,24.925321811595012,10000000000.0,-14.157018250081306,9998811191.364498,-11.760817282799202
2026-02-06 18:04:04.579991+00:00,coarse-az,0.0,26.0,0.0,26.0,0.1265543092596161,26.058288209721173,0.1265543092596161,26.058288209721173,10000000000.0,-14.440532795885128,9999095934.59583,-10.713509286095121
2026-02-06 18:04:05.596325+00:00,coarse-az,0.0,27.0,0.0,27.0,0.047717857791393196,27.073772906496362,0.047717857791393196,27.073772906496362,10000000000.0,-15.159083885757093,10000873428.619644,-11.589208579794954
2026-02-06 18:04:06.467060+00:00,coarse-az,0.0,28.0,0.0,28.0,-0.2516339715003551,28.0306775303474,-0.2516339715003551,28.0306775303474,10000000000.0,-14.594548503479704,9999052850.064962,-11.764721048966695
2026-02-06 18:04:07.419879+00:00,coarse-az,0.0,29.0,0.0,29.0,-0.031319010552987754,29.026709196166536,-0.031319010552987754,29.026709196166536,10000000000.0,-13.842352226202983,9999374648.16925,-11.76639882709848
2026-02-06 18:04:08.557674+00:00,coarse-az,0.0,30.0,0.0,30.0,0.01436702032843394,29.882667302329253,0.01436702032843394,29.882667302329253,10000000000.0,-15.006450847825773,9998883366.399813,-11.3172183537824
2026-02-06 18:04:09.571247+00:00,coarse-az,0.0,31.0,0.0,31.0,0.04812468270587883,30.867316816707373,0.04812468270587883,30.867316816707373,10000000000.0,-15.280211375514149,9998740869.779024,-11.301064580462674
2026-02-06 18:04:10.802283+00:00,coarse-az,0.0,32.0,0.0,32.0,0.015215118931163516,32.0303890007487,0.015215118931163516,32.0303890007487,10000000000.0,-14.689069029510256,10001649061.239658,-12.038909399189526
2026-02-06 18:04:11.723564+00:00,coarse-az,0.0,33.0,0.0,33.0,-0.06357417972436245,33.1347806977306,-0.06357417972436245,33.1347806977306,10000000000.0,-14.821696910468923,9999859110.441153,-11.553760170379451
2026-02-06 18:04:12.781592+00:00,coarse-az,0.0,34.0,0.0,34.0,-0.011575904402998716,33.96358652396353,-0.011575904402998716,33.96358652396353,10000000000.0,-15.215316128061028,9999678493.081818,-11.88922522613881
2026-02-06 18:04:13.762041+00:00,coarse-az,0.0,35.0,0.0,35.0,0.029480031794360036,34.87314403834097,0.029480031794360036,34.87314403834097,10000000000.0,-15.044686910847677,9999398550.3731,-12.340046513292181
2026-02-06 18:04:14.818623+00:00,coarse-az,0.0,36.0,0.0,36.0,-0.026800408561401673,35.846671952225016,-0.026800408561401673,35.846671952225016,10000000000.0,-14.984765731712548,10000712452.88513,-10.94644092391887
2026-02-06 18:04:15.817902+00:00,coarse-az,0.0,37.0,0.0,37.0,-0.037190071970620735,36.93193482853861,-0.037190071970620735,36.93193482853861,10000000000.0,-15.011747463063124,10000061471.32667,-12.330357253345475
2026-02-06 18:04:16.761782+00:00,coarse-az,0.0,38.0,0.0,38.0,0.1252083938664817,38.15795438221691,0.1252083938664817,38.15795438221691,10000000000.0,-14.842798461353524,10000292341.557549,-11.85663774173055
2026-02-06 18:04:17.675020+00:00,coarse-az,0.0,39.0,0.0,39.0,-0.09466076852692523,38.97922604624676,-0.09466076852692523,38.97922604624676,10000000000.0,-14.666301748449591,10000136865.850718,-12.531398860364277
2026-02-06 18:04:18.981624+00:00,coarse-az,0.0,40.0,0.0,40.0,-0.03494634711099121,39.896205662594355,-0.03494634711099121,39.896205662594355,10000000000.0,-14.839981086325794,9999642678.321154,-12.210507952401194
2026-02-06 18:04:19.973889+00:00,coarse-az,0.0,41.0,0.0,41.0,-0.20312690130490899,40.93905291558356,-0.20312690130490899,40.93905291558356,10000000000.0,-14.91027834785073,9999519111.52876,-12.001541871499736
2026-02-06 18:04:20.772223+00:00,coarse-az,0.0,42.0,0.0,42.0,0.05409699634514118,41.95164550286969,0.05409699634514118,41.95164550286969,10000000000.0,-14.425526836893985,9998265097.878176,-12.016886271865733
2026-02-06 18:04:21.707363+00:00,coarse-az,0.0,43.0,0.0,43.0,0.08282644598468854,43.02656134152217,0.08282644598468854,43.02656134152217,10000000000.0,-14.71321076310819,9999508221.77307,-12.663210355134035
2026-02-06 18:04:22.775167+00:00,coarse-az,0.0,44.0,0.0,44.0,0.05484868325965845,43.93399835464245,0.05484868325965845,43.93399835464245,10000000000.0,-16.361837691002023,10002163557.912045,-12.256638166565692
2026-02-06 18:04:23.725166+00:00,coarse-az,0.0,45.0,0.0,45.0,0.09176724874612288,44.91100604253288,0.09176724874612288,44.91100604253288,10000000000.0,-15.390819727303443,9998760563.380142,-12.070581960280524
2026-02-06 18:04:24.861211+00:00,coarse-az,0.0,46.0,0.0,46.0,0.0440706744763561,45.9811983015457,0.0440706744763561,45.9811983015457,10000000000.0,-15.929681047272151,10000004371.846846,-11.55697209724151
2026-02-06 18:04:25.961451+00:00,coarse-az,0.0,47.0,0.0,47.0,0.034251539095341225,47.04686703245962,0.034251539095341225,47.04686703245962,10000000000.0,-15.627998560681622,10000335725.425089,-11.9532678137656
2026-02-06 18:04:26.946217+00:00,coarse-az,0.0,48.0,0.0,48.0,0.047394706698801345,48.07170437679289,0.047394706698801345,48.07170437679289,10000000000.0,-15.095156841083208,10001194025.115442,-11.867145368875947
2026-02-06 18:04:27.898995+00:00,coarse-az,0.0,49.0,0.0,49.0,-0.02673084319532769,49.05505320162672,-0.02673084319532769,49.05505320162672,10000000000.0,-15.533227473862665,10002658276.599115,-12.136240907414352
2026-02-06 18:04:28.798515+00:00,coarse-az,0.0,50.0,0.0,50.0,0.11883278625964021,49.954250307032936,0.11883278625964021,49.954250307032936,10000000000.0,-15.669075287744171,9999603204.067863,-12.831276879648922
2026-02-06 18:04:29.728518+00:00,coarse-az,0.0,51.0,0.0,51.0,-0.03485720650141568,50.83049229819732,-0.03485720650141568,50.83049229819732,10000000000.0,-15.014736600679791,9999122896.712305,-12.70570889473611
2026-02-06 18:04:30.581204+00:00,coarse-az,0.0,52.0,0.0,52.0,-0.14623519251551928,51.9201483857123,-0.14623519251551928,51.9201483857123,10000000000.0,-16.197528892843287,10001060172.20061,-12.142752504571416
2026-02-06 18:04:31.701644+00:00,coarse-az,0.0,53.0,0.0,53.0,0.08497836136184508,53.0284081393276,0.08497836136184508,53.0284081393276,10000000000.0,-15.688949551471184,10000213008.900043,-12.995136872363585
2026-02-06 18:04:32.860714+00:00,coarse-az,0.0,54.0,0.0,54.0,0.1850702779951482,53.866636471449006,0.1850702779951482,53.866636471449006,10000000000.0,-15.473844176195097,10002006377.993376,-13.25402266549039
2026-02-06 18:04:33.735100+00:00,coarse-az,0.0,55.0,0.0,55.0,-0.09601511192906312,55.025261922298284,-0.09601511192906312,55.025261922298284,10000000000.0,-15.741613402766317,10000725337.06289,-12.773156000911765
2026-02-06 18:04:34.616932+00:00,coarse-az,0.0,56.0,0.0,56.0,-0.01016311295928566,55.941002405082266,-0.01016311295928566,55.941002405082266,10000000000.0,-16.262360250875062,9999331202.87437,-13.706047848189534
2026-02-06 18:04:35.440081+00:00,coarse-az,0.0,57.0,0.0,57.0,-0.06854420107180272,56.94178360464969,-0.06854420107180272,56.94178360464969,10000000000.0,-15.856118268324792,9999803364.88363,-13.238301835473786
2026-02-06 18:04:36.343696+00:00,coarse-az,0.0,58.0,0.0,58.0,-0.038058325012751686,58.11195070080222,-0.038058325012751686,58.11195070080222,10000000000.0,-15.582593288015358,10000423038.855991,-13.475372345007555
2026-02-06 18:04:37.033062+00:00,coarse-az,0.0,59.0,0.0,59.0,0.004609297177965803,59.02187326298786,0.004609297177965803,59.02187326298786,10000000000.0,-15.80819368285533,10000500688.859255,-13.157341860817015
2026-02-06 18:04:37.918834+00:00,coarse-az,0.0,60.0,0.0,60.0,-0.12418084527811689,60.137025617282646,-0.12418084527811689,60.137025617282646,10000000000.0,-15.879781121286427,9998865884.68516,-12.350686708180802
2026-02-06 18:04:39.048526+00:00,coarse-az,0.0,61.0,0.0,61.0,-0.02776536712672873,60.90607470120373,-0.02776536712672873,60.90607470120373,10000000000.0,-15.922324839682377,9998075793.423208,-11.885711582828531
2026-02-06 18:04:40.013959+00:00,coarse-az,0.0,62.0,0.0,62.0,-0.14659673863823872,62.11307411921308,-0.14659673863823872,62.11307411921308,10000000000.0,-16.05158567901495,9998396223.222918,-12.80913694898862
